CODIGO_CLIENTE,ID_COMPRA,SEXO_CLIENTE,QTD_ITENS
10845,1554404,M,13
2338,1609538,M,1
6992,1550783,F,14
2165,1534513,M,90
7011,1074736,M,3
7391,1033808,F,11
1981,1743725,F,10
5533,1362323,F,22
6657,1043980,F,49
7521,1599102,F,12
2945,802022,F,25
12574,1180739,F,52
566,1097872,F,14
1809,1538490,F,3
5435,1395529,F,3
5112,1162422,F,40
2670,1600167,F,24
4069,1327623,M,6
14198,1058099,F,55
3008,770647,M,4
1041,1534660,M,37
1290,1432152,F,2
1190,954973,F,5
7162,914881,M,2
1274,1169436,M,54
2451,1231898,F,6
2341,1598900,F,32
10506,1045240,F,34
8554,1858637,F,22
4690,1099140,F,6
24346,1813437,F,5
7414,815538,F,2
5435,1281466,F,1
161,802002,F,31
10221,994794,F,2
10548,1062282,F,32
1365,1054955,F,4
12641,901010,F,24
2590,1618965,M,27
3760,1688740,F,20
2711,1136578,F,3
689,1142396,F,28
3538,978282,M,29
38,1081022,F,8
400,1343727,M,27
21193,1114181,F,11
10595,1785707,F,42
5488,1252730,M,6
8601,1289836,F,2
543,949268,F,0
979,1352316,F,84
1811,1809191,F,18
3002,799630,F,40
659,874613,F,1
3521,895485,F,4
1644,1724521,M,2
7234,1210570,F,137
6525,924199,F,26
10884,1529886,M,5
349,1464427,F,7
1188,1053013,F,52
14949,1012279,F,4
7016,1146715,F,6
24185,1588620,F,1
6979,1598247,M,3
14300,1848575,F,4
1918,1548152,F,13
210,803053,M,0
3837,1773880,F,3
137,1583815,M,46
5080,1546466,F,10
9665,1382763,F,2
8801,907509,F,6
3221,1133396,F,16
2456,910556,F,1
3566,1089107,M,2
3279,1835780,F,101
735,1092192,F,10
2377,1337780,M,3
4929,1848562,M,2
1788,890000,F,15
3270,905816,F,8
4161,1276714,M,144
3453,1172913,M,17
1689,857430,F,10
914,1385140,F,28
1506,838374,F,11
810,819060,F,1
2443,1101121,F,29
26708,1719338,F,170
10878,1586547,M,4
1868,819098,F,59
5716,1225386,M,144
6408,832230,F,9
503,1103163,F,4
6873,789499,M,6
5554,994677,F,24
3494,1403153,F,10
3142,1309063,M,151
11077,994729,M,7
9698,1136076,M,8
1502,791873,F,6
5640,836874,F,7
44,935102,F,14
5043,1298439,F,82
11,781465,F,22
6013,1062663,M,222
14665,1576909,M,9
3506,1208923,F,103
7728,1068600,F,132
967,999997,M,4
3958,1609542,F,3
6566,815400,F,8
4568,1774980,M,5
1593,1099136,F,28
524,1758038,M,9
4727,1664326,F,7
747,923336,M,1
2064,929236,M,24
7218,1651492,F,117
3584,1776280,F,12
13506,1029178,F,2
4682,1572516,F,7
2352,1685509,F,1
13264,847864,F,7
10460,785685,F,18
3734,1399764,M,12
6636,1580280,M,26
3478,1425098,F,1
1371,1514939,F,7
9832,1106276,F,3
7006,949227,F,7
593,862931,F,5
6232,1738308,M,37
8917,1688806,F,6
1051,1784292,F,7
2496,789473,F,9
1059,1181793,M,6
11077,889849,M,10
106,1010146,M,8
3345,1618696,M,2
975,932948,M,7
3544,969045,M,29
1366,1152390,F,1
23759,1672030,F,3
13834,1178016,F,2
345,1729392,F,9
5439,1275023,F,25
556,881037,M,9
16061,1677344,F,23
592,1231830,M,6
4856,838859,M,27
6985,1625957,M,13
3399,1143905,F,8
8349,1835791,F,242
19921,1235972,F,10
9188,1585045,M,5
3837,994735,F,8
521,912403,F,15
1290,1466430,F,1
885,989116,F,15
2426,1829404,F,5
1915,1274985,M,45
457,1781335,F,10
2651,1485105,F,12
2650,1826630,M,7
22840,1730238,M,17
12374,989118,F,47
14448,1102664,F,10
7254,1805956,F,48
4525,1216472,M,27
5377,768283,M,15
1018,1512909,F,42
547,1725950,M,6
2377,1763232,M,13
164,1896366,F,28
7395,1626759,F,9
7696,794240,F,9
4708,1038296,F,10
1269,1609736,F,14
8717,1123154,F,30
2199,1617792,M,4
6760,1281467,F,11
15895,1359939,F,9
24519,1721402,F,7
2255,1431228,M,3
5806,1680836,F,2
7580,1776284,F,13
1729,1181172,F,13
2656,760122,M,2
9053,897548,F,6
15973,1381219,M,7
2490,1870119,F,7
12594,1834109,F,3
19921,874759,F,7
508,1753460,M,24
10943,1619364,F,74
6963,1824826,F,24
3684,1090124,F,5
25076,1640235,F,43
3956,987468,M,9
7,1637048,F,48
1455,1804796,M,3
50,984428,M,3
5374,1783246,F,23
1093,1776914,F,6
2847,1228028,F,22
2313,1087206,F,24
11655,757158,F,1
4508,1066235,F,170
13007,1865931,F,7
7222,762260,F,15
4742,1690547,F,6
192,1557555,F,6
742,1079258,F,9
9473,959010,F,68
13870,921483,F,6
800,1849490,F,1
5789,1028825,F,25
5502,773824,F,12
23185,1352119,F,6
16804,1664553,M,8
452,764968,F,2
897,1639078,F,2
1354,1539097,M,20
10397,1429669,F,17
3034,1850367,F,1
349,1520832,F,4
18185,882774,F,22
21804,1133456,F,153
4894,1135491,F,1
27658,1877245,F,21
514,1813303,M,20
1339,1028598,M,14
5177,1712545,F,65
17983,1417840,F,7
4513,1447525,M,4
1713,994663,M,1
4695,1072735,F,8
4634,1896680,M,1
614,918140,F,1
1427,937035,M,0
2124,1931096,M,144
3054,1043940,F,3
366,1550658,F,40
5567,874688,F,1
2916,1205066,F,6
1461,1664344,F,22
4998,1133066,M,12
23854,1601770,F,3
1142,1179273,F,6
10820,1216809,M,28
2208,1272183,F,14
6835,1306285,F,16
11053,1718971,F,2
6882,1236350,F,11
860,1615405,F,1
3246,1143341,F,4
839,1595942,F,4
1073,1305674,F,8
2758,1192338,M,4
2945,1074319,F,10
459,1605205,M,62
3503,1050115,F,9
5320,794382,M,1
4585,837442,M,67
2383,1573615,F,15
2567,1632730,F,2
2978,1140073,F,28
3556,1634884,F,6
497,1295774,F,4
3524,1109451,M,3
7105,867851,M,2
1246,1419981,F,33
13761,1850374,M,36
2379,1779721,M,3
12816,907457,M,7
10523,1246544,F,203
7981,1278325,F,5
17685,1557900,M,36
230,1043543,F,21
5468,1617153,M,72
19235,1630209,F,2
16884,1632575,F,9
4088,1334679,F,11
2892,1166690,M,26
8793,1517583,F,2
7569,1914215,M,8
2413,1173542,M,14
192,1314716,F,5
7276,1174349,M,3
8755,1154510,F,5
1656,1896420,F,12
5531,1285166,F,10
2364,1506444,F,3
6860,1050179,F,11
1572,1271046,F,8
6161,1899593,F,1
13147,1523256,F,2
2546,1618672,M,16
3566,1899373,M,4
9096,1842064,F,7
390,1080196,M,10
8620,1546707,M,3
3127,1255166,M,12
562,812202,F,187
15362,1738278,F,106
4364,960849,M,1
7901,804408,F,2
582,1074290,F,81
1609,1492372,F,6
1282,1896683,M,17
14400,946906,F,4
44,1550664,F,7
2388,1868292,M,9
11387,1241459,F,19
18,857467,M,16
24241,1592181,F,6
6447,1340910,F,6
4568,965831,M,1
7256,912312,F,4
23964,1718104,F,46
2173,1043457,M,13
6064,1009751,F,1
3367,1540484,F,6
3940,1625971,M,15
6197,1906768,F,10
6630,1225371,F,130
1557,1677794,F,39
167,1349051,F,163
1018,815410,F,4
23336,1573478,F,9
8790,1093879,F,3
1545,1103142,F,3
2467,1315713,M,8
1693,1172394,F,5
1120,945492,F,3
16921,1135938,F,66
2508,1520978,F,45
18725,1798562,F,1
5207,1913374,F,3
1712,969108,F,1
9665,1481028,F,1
5026,1521154,F,26
3947,1166871,F,5
4030,1072798,F,1
12642,1657803,F,2
1502,1043443,F,3
4215,1819448,F,9
9733,1133742,M,21
1621,1572765,M,2
3615,1128438,F,3
11578,1669181,F,2
2362,1907031,F,82
634,1430854,F,15
10564,1706289,F,19
1290,1466164,F,19
5435,1497910,F,7
1292,1854743,F,9
3698,1116300,F,17
4021,895565,F,10
8790,815537,F,3
1098,900950,M,9
11299,1909499,F,6
1249,1658406,M,1
4271,1570457,F,9
285,852536,M,11
4567,1386874,M,10
6818,1633566,F,4
3883,968484,F,3
10750,1174604,M,2
7868,1071332,F,24
3637,845238,F,1
4128,1799502,F,16
15090,1892179,F,12
6760,1281438,F,25
3426,1565758,F,6
1252,905513,F,14
24080,1652755,F,5
3344,1303511,M,2
2026,1230991,F,33
529,1527332,F,7
3961,1799505,F,7
3940,1750854,M,40
3583,794118,F,2
1647,889949,M,4
1782,1596802,F,8
4050,1231102,F,7
268,1439971,F,6
1656,818489,F,2
2888,932848,M,9
23859,1795990,F,10
3325,1248873,F,3
2945,969327,F,4
587,1093764,F,9
1290,1517296,F,1
7648,1683709,F,7
6687,1796457,F,14
9974,961180,F,3
21,1166565,M,17
981,1613665,F,57
977,1666959,F,6
1568,936481,M,3
2984,1225258,F,3
3263,895582,M,3
10506,1931407,F,147
3467,948971,M,4
17577,1538180,F,5
2656,1337647,M,1
17250,1736196,F,15
3810,1893051,F,36
10145,751268,F,3
10668,895661,F,6
4567,1282678,M,11
18226,1198755,F,129
5962,907573,F,5
5958,770076,M,13
23345,1896899,M,217
2645,1315083,F,1
4301,785657,M,93
1752,1162253,M,5
4334,772281,F,113
11748,1739186,F,38
23902,1866153,F,6
269,1447434,F,18
6756,889911,M,1
7420,1011758,F,0
7473,1698461,M,18
6021,1210617,F,25
12446,1130217,F,64
297,751157,F,57
15473,1155159,F,3
4883,983786,F,3
5433,954773,F,2
5471,821590,F,4
535,1011456,F,29
5665,1607476,F,81
6664,965762,F,18
10617,1565448,F,13
9131,1725004,M,17
6217,1012590,F,58
17,1820701,F,27
1632,1124615,M,28
6611,1846978,F,173
896,1255144,F,9
7640,804360,M,3
2216,1547955,F,17
4511,1261995,F,1
1345,1677385,F,81
4116,927749,F,10
9665,1473119,F,1
2485,751183,M,116
4088,1535397,F,5
2631,1922418,F,67
1924,1745268,F,4
8200,1651488,F,32
543,1340869,F,31
23582,1728848,F,7
23427,1931206,F,7
3478,1440115,F,12
4695,1004205,F,1
2665,1808780,M,2
4194,872062,F,21
587,1720990,F,2
3337,1700064,M,7
15350,810278,F,3
47,1252717,F,346
5675,1678344,M,1
1125,1291505,F,12
11039,1272702,F,1
16,1641847,M,4
3044,1889908,M,16
1661,1731085,F,1
3899,1058023,F,12
3191,1348072,M,11
1807,1146169,F,18
231,1849686,M,18
2094,1225297,M,3
22271,1061891,F,5
2185,987502,F,162
1423,1683739,F,3
5488,1907001,M,8
1203,1353972,F,5
5952,770660,F,2
2056,800149,F,2
17652,1568040,F,6
4873,910563,F,18
5409,1464002,M,17
1108,972169,M,8
9653,1749748,F,54
16751,1353867,F,1
7396,862981,M,3
587,1030999,F,5
8632,1162323,F,16
909,965758,F,9
21,1272367,M,12
1713,972101,M,6
114,929238,F,25
6457,1534391,F,139
3592,1540249,M,97
562,1875002,F,147
743,1781345,M,17
12552,1631619,F,1
4873,790045,F,6
3947,1535423,F,5
5677,1029409,F,3
16303,1763245,M,32
2208,837497,F,26
23827,1877205,M,3
1371,1204998,F,45
4577,1093692,F,78
23427,1550620,F,1
6245,1312810,F,2
2547,1602223,F,6
238,1592076,F,1
4822,1173782,M,10
8743,1202878,F,72
1093,1879158,F,20
634,1236800,F,8
10832,1723649,F,2
4685,859036,M,10
6243,1004145,F,4
6632,1082705,F,105
2902,868161,F,19
4547,847042,F,12
6868,1198396,F,49
11831,1225169,F,22
6481,1820420,F,2
9053,983843,F,6
2986,815530,F,17
4660,1868398,F,11
1225,1043245,F,1
2685,1273904,M,5
6004,958387,F,2
1545,775941,F,1
18937,1685884,F,1
22840,1580283,M,12
16320,1870364,M,2
4628,868040,F,8
1455,818833,M,0
5141,1509083,M,1
3761,1813353,M,18
6985,1748745,M,5
5471,1293537,F,4
5909,1052835,F,32
3717,1194901,F,2
1116,1685406,F,28
3252,1900546,F,12
4239,1849678,F,14
2414,1830132,M,5
2113,991840,M,8
2585,756615,F,4
11972,1702353,F,41
453,1039807,F,3
13834,1638504,F,13
1282,1225203,M,12
1288,1739200,M,36
3723,1744941,M,21
7932,1033834,M,3
5909,810388,F,28
14588,1581492,F,36
17703,1800695,F,2
8755,969318,F,11
3426,1550129,F,2
20748,1786356,F,39
3462,1658434,M,10
667,1229535,M,26
3471,1700198,F,14
1949,852585,M,6
10224,1161509,F,209
2307,1554351,M,18
5417,1461022,F,9
1055,1211106,F,43
5026,1471416,F,3
2736,1460800,F,7
11802,1158478,F,6
1692,790985,M,2
99,1471495,F,0
10723,1381118,F,1
4699,895669,F,0
418,1043745,M,140
4568,1146111,M,27
2039,1193756,F,6
2533,1548105,M,10
2675,938054,F,2
25596,1711498,F,74
6608,866659,M,3
1102,1223249,F,45
7214,912441,F,3
15338,1781924,F,131
5608,900713,F,2
3172,950818,F,2
860,1683646,F,2
192,1866156,F,9
2953,972120,F,50
4589,1586440,F,50
4460,1021053,F,1
6211,1562807,F,3
3469,837148,F,33
2208,1886969,F,2
4564,1698459,M,2
24049,1737218,F,55
5135,1033090,M,4
1960,1126024,M,1
8905,1258483,F,9
713,936570,M,6
559,1879060,F,1
2064,863337,M,46
559,1890052,F,5
11387,1334440,F,252
1121,1169317,M,14
4816,1629942,F,11
23459,1931200,F,16
757,974742,F,62
2082,1244084,F,77
2407,1260957,M,9
2377,1776179,M,2
5618,936939,M,3
14275,1184303,F,6
1759,1644094,M,145
5440,1012093,F,20
3182,1036654,F,7
7489,1931379,F,8
20119,751275,F,7
9610,1562477,M,7
17962,933897,F,1
786,1801449,M,14
7677,1820982,F,37
1621,1383345,M,9
11808,1401299,F,4
1408,874616,M,0
12241,1809240,F,18
1029,1882808,F,1
10635,1088208,F,5
1674,1043889,F,96
169,1090517,M,12
659,1637623,F,18
15067,1899364,F,88
22921,1320678,F,46
6525,1122201,F,22
3191,1354275,M,10
3816,1922742,M,10
238,895478,F,5
2396,932874,F,17
1339,1204945,M,1
543,1330759,F,33
26041,1730440,F,2
440,1079246,F,31
11994,1719571,M,36
3223,1217424,M,2
376,751845,F,1
24766,1615323,F,6
770,1809892,M,1
6945,1744453,F,5
2685,1274717,M,5
2902,1032374,F,29
3195,915194,F,25
524,1865658,M,13
6577,1691738,F,2
1041,1581155,M,38
2801,1433571,M,28
3748,1642146,M,5
2656,1492380,M,3
1201,1106633,M,18
22335,1870731,F,7
5100,1749536,F,1
17338,1356835,F,12
3494,1469983,F,5
1816,941253,F,1
2371,1657618,F,3
1210,1591447,F,2
78,1780248,F,4
3288,1208685,F,7
5417,1725003,F,4
18783,1177513,F,33
16181,1887703,F,1
6218,994379,F,0
12532,1267786,F,10
1499,1842073,F,4
10596,848074,F,1
7651,1146749,F,4
1974,1162081,M,12
2038,1186881,M,4
2255,1158723,M,3
1940,1211316,F,3
1371,1358517,F,18
3150,1696398,F,20
7218,1017073,F,41
5850,804378,F,17
288,1273713,F,7
1205,1443728,F,21
1990,1685678,F,2
12398,1073608,F,8
2644,775821,M,1
2883,901054,F,15
4651,1128813,M,3
4623,1166875,M,8
4944,1732116,F,45
104,785833,F,15
10675,828605,M,7
6249,883661,F,47
1244,1378331,M,1
2125,1809381,F,9
9783,946289,F,9
24915,1859124,F,7
23696,1538979,F,2
2890,1210290,M,121
11053,1854903,F,37
659,1078314,F,44
4270,1372828,M,9
15391,882416,F,5
1802,1527114,F,6
4513,1363970,M,12
392,934568,F,19
6156,1909587,F,124
7941,1907021,F,177
4524,1260203,F,13
2911,759225,M,40
8598,1835866,F,18
13528,1820405,F,31
7489,1367447,F,4
3056,950811,M,1
1713,1203167,M,80
3979,1314931,F,72
431,1660470,F,23
2919,1035449,M,9
850,1172920,M,2
5651,1645377,F,73
6446,1225408,M,3
1362,1830050,F,5
341,1868373,F,3
8087,1596137,F,9
6537,1889980,F,6
4015,1405214,F,3
9701,1698242,F,2
7538,1043213,F,2
1634,1912225,M,52
2255,818844,M,2
6937,1586747,F,3
1931,1035175,F,75
1531,1016510,F,16
5141,1824766,M,7
4812,1219984,M,2
17176,1368067,F,128
570,1008580,F,32
426,1922409,F,36
7941,990747,F,31
1133,1214237,F,1
2511,1189171,M,1
578,810008,F,22
2417,868198,M,2
13185,1147695,F,104
11081,1557997,M,1
7211,1117667,M,4
1113,1411188,F,56
8672,1630974,F,1
1692,1012310,M,17
7070,1147995,F,17
7885,968537,F,4
21224,1172881,F,2
1246,1381275,F,3
172,1278638,F,12
24915,1868410,F,68
239,1595337,F,5
5255,770601,F,5
1184,968514,F,7
107,819063,F,2
2733,882934,M,4
7582,875129,F,16
1614,1805902,M,44
1740,940971,F,38
5100,1799443,F,83
14880,1281840,F,6
3482,900781,F,1
6737,751890,F,56
3030,1755214,F,5
8757,1773474,F,3
13926,770722,M,0
5873,1236922,F,60
6979,1133617,M,21
1304,1833555,F,1
1073,1296889,F,4
543,1330782,F,2
5757,1078281,M,5
577,906932,M,5
524,1194891,M,12
7101,1833624,M,10
891,1870669,F,24
2377,1457674,M,17
358,1381276,F,14
19642,1598248,F,7
2871,994256,F,5
4959,1080468,F,5
5374,974028,F,5
309,1729049,F,11
12507,1017176,F,63
2507,1041076,M,117
10191,1206631,F,36
7300,1099193,F,30
12295,1151619,F,1
8174,1599868,F,36
3478,1520212,F,0
4334,1213153,F,6
11808,1230170,F,4
10320,836597,F,4
7261,1251668,F,1
1810,1012390,F,1
3455,1842104,M,18
7912,760044,F,1
42,819054,F,219
9665,1293274,F,5
2595,1583269,F,41
7030,1899319,F,2
4694,1213113,M,1
22813,1184201,F,3
6454,1683696,F,3
26501,1801145,F,4
2479,1750796,M,6
6603,1021153,M,123
4267,1859203,F,5
18221,1557331,F,1
2108,1054164,F,7
26349,1780633,F,4
8597,1508044,M,47
2825,761993,F,18
3283,835023,F,11
3254,1020754,F,18
8383,768276,F,2
4120,969321,F,8
6913,1358732,F,1
1384,1139587,M,6
3379,1239049,F,192
400,1146207,M,45
6138,1400272,F,16
2377,828613,M,11
5436,1298438,F,5
385,1825113,F,13
3721,1020983,F,34
11264,1250275,F,16
1608,820755,F,2
14771,1157611,F,3
4238,1012496,M,2
5395,1352926,F,3
540,1789793,M,10
5769,1397663,M,16
25557,1760328,F,24
2686,1700592,F,3
3734,1462495,M,2
6338,895233,F,4
7620,1766560,F,50
3041,1921839,F,3
2575,934650,M,0
569,844452,F,152
4636,895258,F,16
13220,838869,F,6
9366,1793847,F,20
333,1082913,F,25
2730,1755149,F,1
6417,832743,F,5
7262,1025426,F,29
923,1231569,F,81
4426,888629,F,9
4394,1702386,M,1
2651,1147668,F,3
9665,1280768,F,1
6500,1078284,F,9
9665,1382963,F,12
1473,1279643,F,4
11826,1252016,M,13
6560,1854366,F,9
2377,1495118,M,13
7442,1407773,F,28
601,1620514,F,9
24364,1615501,F,4
1931,1172355,F,10
1290,1409602,F,4
3644,963958,M,2
7245,1175531,F,5
8862,912235,F,2
11453,1012223,F,34
11719,850469,M,1
2849,796778,F,1
17338,1276990,F,7
4998,1140268,M,5
1254,1683520,M,5
2619,1775016,M,5
21223,1652636,F,130
4335,756959,F,6
15381,759165,F,5
239,1142743,F,15
5356,803778,M,9
2028,812213,M,24
6671,1291144,F,13
14345,1245194,F,82
2263,1747806,F,67
6454,1231772,F,2
354,1052410,M,14
1672,770321,F,38
1044,991553,F,5
8319,1744490,F,68
4707,1241474,M,12
8154,779296,M,12
14990,1846621,F,9
2249,1593676,M,3
18846,1020670,F,51
1949,882675,M,6
1473,1394914,F,2
14482,1256267,F,17
9871,1133459,F,56
6109,1842170,F,6
14275,756956,F,170
26565,1797228,F,8
3072,1045564,F,8
734,1641476,F,1
1499,980764,F,18
9102,749898,F,3
6760,1297296,F,1
3191,1275154,M,9
23965,1623078,F,37
2344,1332590,F,61
3874,1729304,F,6
2774,1214287,F,2
2125,1343208,F,14
10896,1746953,M,18
1940,914912,F,0
13147,1669682,F,3
22474,1414036,F,9
1034,759147,F,8
5862,1085521,F,1
333,1683501,F,11
7868,1185063,F,10
1246,1105884,F,30
17178,1562588,M,6
10506,1729873,F,24
6769,852537,M,3
8154,1748525,M,9
7343,991045,F,4
3158,1926260,M,9
1740,1246535,F,189
11607,1636887,M,186
9665,1477321,F,4
42,1848303,F,5
1795,1711569,F,6
2410,1143310,F,3
17373,950822,F,1
326,954954,F,4
15265,1393383,M,23
3399,1159849,F,39
3191,1316734,M,9
1805,1683500,F,36
14674,916910,F,1
9829,1038156,F,49
10870,1544529,F,100
3713,1139744,F,15
4344,794114,M,3
3435,1538498,F,67
2869,1298851,F,22
7083,991694,F,0
5862,1340617,F,4
5037,770653,F,11
942,1140269,M,21
5800,1273690,M,6
3119,1229206,M,34
3269,1721184,F,55
7396,1045528,M,138
3325,1815527,F,2
1335,874556,F,1
5126,1436647,F,91
979,1007946,F,27
8288,1180353,F,21
6553,1198865,F,7
366,795941,F,11
5487,972188,F,16
3275,1639084,M,14
2801,1093818,M,15
15889,1875025,F,5
23288,1809964,F,24
4497,1813438,F,33
7042,900968,M,5
4641,874618,M,26
7396,1210480,M,20
21025,990809,F,70
8625,1865604,M,42
14427,1849922,F,1
679,1021180,F,19
1417,1278105,F,1
2533,1282315,M,6
540,1057950,M,8
8662,1133791,F,1
14614,1802775,F,10
3915,832492,M,12
6322,1121109,M,24
6911,1146202,F,171
10750,1129031,M,4
2589,1042482,M,29
4030,1688858,F,2
7651,1179092,F,106
975,1554575,M,24
2133,871835,M,97
7976,1799503,F,23
13304,1682773,F,2
13289,935059,F,5
1015,1602169,M,76
4496,1652808,F,55
23187,1790274,F,17
15265,901067,M,13
230,1889810,F,3
7640,1066077,M,10
6670,1236067,F,362
4514,1630977,M,4
348,1527295,M,2
9506,1686112,M,1
20346,1882754,F,47
2003,1613701,F,4
11123,1849957,F,4
4055,1146729,F,1
2558,1292124,F,2
1417,1395723,F,6
10399,1789831,F,6
17235,1878341,F,34
25045,1725491,F,25
2413,773251,M,6
24016,1732097,F,33
23727,1726626,F,40
4157,923720,F,6
2007,1744535,F,31
2467,1404764,M,6
544,1152486,F,2
1721,902404,F,0
341,1284753,F,6
5967,1421701,M,58
1246,1728144,F,20
392,1277819,F,1
1532,896887,F,112
4634,779860,M,9
6568,1235868,M,1
5353,1194760,F,42
1838,1835799,F,201
14,1291898,M,10
119,1690589,F,104
1453,767862,F,31
11719,1796830,M,36
12771,1006572,F,59
22453,1276076,F,10
7473,1660462,M,2
2644,1644166,M,1
11470,1660437,F,29
8529,958802,F,12
7190,1672105,F,3
3327,867969,F,7
1470,945100,M,4
11058,1292618,F,6
6384,867896,F,27
15248,1112091,F,42
2432,1583209,F,12
5375,1251181,M,14
12016,1766409,F,49
3125,1685861,F,38
6287,1203176,F,11
5563,841759,M,70
5381,1216705,F,5
10256,1097012,F,14
3584,1752233,F,2
17066,1564624,F,5
10044,1371513,F,1
14249,1214157,F,31
15362,1529024,F,115
3099,810054,F,4
4496,1020647,F,90
275,902505,F,3
14608,1592122,F,6
917,977208,F,44
17331,1663087,F,0
12734,1657179,F,15
1263,1360155,F,15
770,821493,M,49
2507,1416807,M,91
8166,1033011,M,127
373,844797,M,90
3894,1093763,F,10
2206,1034139,F,55
724,850471,F,36
3498,1875021,F,122
15040,1800073,F,27
14334,1906667,F,18
1260,1288477,M,4
3148,1730305,F,16
526,945093,F,21
4096,1054376,M,6
2476,1507566,M,83
7538,974056,F,8
2826,1791413,F,301
16439,1605311,F,5
1707,1045611,F,13
14017,785675,F,2
680,1846620,F,14
11754,867918,F,3
13282,897593,F,2
16238,1658429,F,24
207,1005884,F,1
6756,852556,M,9
3563,1198761,F,16
1467,1125799,F,22
6444,1054872,M,103
1940,1248880,F,8
1755,1431173,F,5
5451,1685634,F,1
22929,1419510,F,8
2686,1074210,F,4
21423,902670,F,10
3911,914953,F,3
8244,1705185,F,43
2507,1492247,M,12
16598,1763285,F,61
683,1566128,F,31
5982,1580366,F,8
6553,845106,F,3
4779,917622,F,3
5409,1395492,M,3
2707,1489216,F,5
15350,1040757,F,6
1640,1203047,F,3
18900,1870860,F,132
540,810027,M,28
17056,770602,F,14
1024,1070456,F,34
6549,1025671,F,2
5433,1370959,F,10
1059,950825,M,3
1197,1084062,M,6
13446,1642499,F,21
14364,756478,F,1
11123,1546846,F,14
3324,1820425,M,4
1344,1245154,F,26
1358,810620,F,18
4513,1413579,M,4
22335,1653150,F,147
183,1161092,F,1
229,781956,F,25
1465,821616,F,9
8108,1139462,F,12
4380,1088961,F,2
2507,1907231,M,111
1370,818851,M,1
3734,1489906,M,7
18312,1276117,F,1
5287,1573576,F,36
2636,1440257,M,52
5435,1322184,F,25
490,1498379,F,6
803,1774955,F,1
10705,1064033,F,4
18208,1031624,F,4
